Table Name,Is View,Column Name,Data Type,IS_NULL_COL_INT,OUTDATED Num NOT Null Rows,OUTDATED Is Null Column,Last Analyzed,Num NOT Null Rows,Is Null Column
R5MATCOST,TRUE,MC_EVENT,VARCHAR2,#N/A,1736434,FALSE,,#N/A,#N/A
R5MATCOST,TRUE,MC_COST,NUMBER,#N/A,1736434,FALSE,,#N/A,#N/A
R5ACTIONCODES,FALSE,ACC_CLASS,VARCHAR2,1,0,TRUE,6/15/2021 20:01,0,TRUE
R5ACTIONCODES,FALSE,ACC_CLASS_ORG,VARCHAR2,1,0,TRUE,6/15/2021 20:01,0,TRUE
R5ACTIONCODES,FALSE,ACC_CODE,VARCHAR2,0,48,FALSE,6/15/2021 20:01,48,FALSE
R5ACTIONCODES,FALSE,ACC_CREATED,DATE,0,48,FALSE,6/15/2021 20:01,48,FALSE
R5ACTIONCODES,FALSE,ACC_DESC,VARCHAR2,0,48,FALSE,6/15/2021 20:01,48,FALSE
R5ACTIONCODES,FALSE,ACC_ENABLEWORKORDERS,VARCHAR2,0,48,FALSE,6/15/2021 20:01,48,FALSE
R5ACTIONCODES,FALSE,ACC_GEN,VARCHAR2,0,48,FALSE,6/15/2021 20:01,48,FALSE
R5ACTIONCODES,FALSE,ACC_GROUP,VARCHAR2,1,0,TRUE,6/15/2021 20:01,0,TRUE
R5ACTIONCODES,FALSE,ACC_LASTSAVED,DATE,1,0,TRUE,3/25/2023 5:39,0,TRUE
R5ACTIONCODES,FALSE,ACC_NOTUSED,VARCHAR2,0,48,FALSE,6/15/2021 20:01,48,FALSE
R5ACTIONCODES,FALSE,ACC_PARTFAILURE,VARCHAR2,0,48,FALSE,6/15/2021 20:01,48,FALSE
R5ACTIONCODES,FALSE,ACC_UPDATECOUNT,NUMBER,0,48,FALSE,6/15/2021 20:01,48,FALSE
R5ACTIONCODES,FALSE,ACC_UPDATED,DATE,0,48,FALSE,6/15/2021 20:01,48,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_ACCOUNTED,VARCHAR2,0,41799006,FALSE,3/5/2024 3:46,42424320,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_ALIAS,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_CODE,NUMBER,0,41799006,FALSE,3/5/2024 3:46,42424320,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_LASTSAVED,DATE,0,2719758,FALSE,3/5/2024 3:46,3345074,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_RENTITY,VARCHAR2,0,41798974,FALSE,3/5/2024 3:46,42424288,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT1,VARCHAR2,0,41798970,FALSE,3/5/2024 3:46,42424284,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT10,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT11,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT12,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT13,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT14,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT15,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT16,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT17,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT18,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT19,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT2,VARCHAR2,0,41798974,FALSE,3/5/2024 3:46,42424288,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT20,VARCHAR2,0,32,FALSE,3/5/2024 3:46,32,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT21,VARCHAR2,0,32,FALSE,3/5/2024 3:46,32,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT22,VARCHAR2,0,32,FALSE,3/5/2024 3:46,32,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT23,VARCHAR2,0,32,FALSE,3/5/2024 3:46,32,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT24,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT25,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT26,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT27,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT28,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT29,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT3,VARCHAR2,0,41798970,FALSE,3/5/2024 3:46,42424284,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT30,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT4,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT5,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT6,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT7,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT8,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_SEGMENT9,VARCHAR2,1,0,TRUE,3/5/2024 3:46,0,TRUE
R5ACCOUNTDETAIL,FALSE,ACD_UPDATECOUNT,NUMBER,0,41799006,FALSE,3/5/2024 3:46,42424322,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_USRATTR1,VARCHAR2,0,755630,FALSE,3/5/2024 3:46,770152,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_USRATTR2,VARCHAR2,0,32,FALSE,3/5/2024 3:46,32,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_USRATTR3,VARCHAR2,0,32,FALSE,3/5/2024 3:46,32,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_USRATTR4,VARCHAR2,0,32,FALSE,3/5/2024 3:46,32,FALSE
R5ACCOUNTDETAIL,FALSE,ACD_USRATTR5,VARCHAR2,0,32,FALSE,3/5/2024 3:46,32,FALSE
R5ACTCHECKLISTS,FALSE,ACK_ACT,NUMBER,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_ADJUSTED,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_ASMLEVEL,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_ASPECT,VARCHAR2,0,358142,FALSE,2/19/2024 22:01,384355,FALSE
R5ACTCHECKLISTS,FALSE,ACK_CASETASK,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_CHECKLISTDATE,DATE,0,0,TRUE,2/19/2024 22:01,47,FALSE
R5ACTCHECKLISTS,FALSE,ACK_CHECKLISTDATETIME,DATE,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_CODE,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_COLOR,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_COMPLETED,VARCHAR2,0,24418,FALSE,2/19/2024 22:01,26696,FALSE
R5ACTCHECKLISTS,FALSE,ACK_COMPLEVEL,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_COMPLOCATION,VARCHAR2,0,11284,FALSE,2/19/2024 22:01,12890,FALSE
R5ACTCHECKLISTS,FALSE,ACK_CONDITION,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_CONDITION_AS_FOUND,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_DEFMAINT,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_DESC,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_DIRECTION,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_ENABLENONCONFORMITIES,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_ENTITYKEY,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_ENTITYORG,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_EVENT,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_FINALOCCURRENCE,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_FINDING,VARCHAR2,0,129,FALSE,2/19/2024 22:01,135,FALSE
R5ACTCHECKLISTS,FALSE,ACK_FOLLOWUP,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_FOLLOWUPACT,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FOLLOWUPEVENT,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FORMULA,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FRACTIONSLIDERDIMENSIONS,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FREETEXT,VARCHAR2,0,0,TRUE,2/19/2024 22:01,90,FALSE
R5ACTCHECKLISTS,FALSE,ACK_FROM_HORIZONTAL_OFFSET,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_HORIZONTAL_OFFSETTYPE,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_HORIZONTAL_OFFSETUOM,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_LATITUDE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_LONGITUDE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_OFFSET,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_OFFSET_DIRECTION,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_OFFSET_PERCENTAGE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_REFERENCE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_RELATIONSHIP_TYPE,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_VERTICAL_OFFSET,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_VERTICAL_OFFSETTYPE,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_VERTICAL_OFFSETUOM,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_XCOORDINATE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROM_YCOORDINATE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROMGEOREF,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROMJOBPLAN,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROMJOBPLANREV,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROMPOINT,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_FROMREFDESC,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_GOOD,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_GROUP_LABEL,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_HIDEFOLLOWUP,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_HIDELINEARFIELDS,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_JOB,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_LASTSAVED,DATE,0,106090,FALSE,2/19/2024 22:01,134403,FALSE
R5ACTCHECKLISTS,FALSE,ACK_LINEARLOCATION,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_LOTO,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_MATLIST,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_MAXSLIDERVALUE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_MEASUREMENTRESP,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_METRICFRACTIONSLIDER,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_MINSLIDERVALUE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_MOBILEDATEUPDATED,DATE,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_NO,VARCHAR2,0,849,FALSE,2/19/2024 22:01,960,FALSE
R5ACTCHECKLISTS,FALSE,ACK_NONCONFORMITY,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_NONCONFORMITYFOUND,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_NONCONFORMITYTYPE,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_NONCONFORMITYTYPE_ORG,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_NOT_APPLICABLE,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_NOTES,VARCHAR2,0,5739,FALSE,2/19/2024 22:01,6205,FALSE
R5ACTCHECKLISTS,FALSE,ACK_OBJECT,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_OBJECT_ORG,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_OBJECTLEVEL,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_OCCURRENCE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_OK,VARCHAR2,0,277533,FALSE,2/19/2024 22:01,277531,FALSE
R5ACTCHECKLISTS,FALSE,ACK_PARENTKEY,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_PART,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_PART_ORG,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_PARTCONDITION,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_POINT,VARCHAR2,0,351202,FALSE,2/19/2024 22:01,376764,FALSE
R5ACTCHECKLISTS,FALSE,ACK_POINTTYPE,VARCHAR2,0,351688,FALSE,2/19/2024 22:01,377356,FALSE
R5ACTCHECKLISTS,FALSE,ACK_POOR,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_POSSIBLE_CONDS_AS_FOUND,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_POSSIBLE_DIRECTIONS,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_POSSIBLE_NA_OPTIONS,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_POSSIBLE_SEVERITIES,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_POSSIBLEFINDINGS,VARCHAR2,0,351775,FALSE,2/19/2024 22:01,377443,FALSE
R5ACTCHECKLISTS,FALSE,ACK_READING,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_REFERENCE,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_RELATIONSHIP_TYPE,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_RENTITY,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_REPAIRSNEEDED,VARCHAR2,0,277533,FALSE,2/19/2024 22:01,277531,FALSE
R5ACTCHECKLISTS,FALSE,ACK_REQUIREDTOCLOSE,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_RESOLUTION,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_RESPONSIBILITY,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_ROUTESEQUENCE,NUMBER,0,99637,FALSE,2/19/2024 22:01,127838,FALSE
R5ACTCHECKLISTS,FALSE,ACK_SEQUENCE,NUMBER,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_SEVERITY,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_SRCCALCULATEDVALUE,VARCHAR2,0,99613,FALSE,2/19/2024 22:01,127814,FALSE
R5ACTCHECKLISTS,FALSE,ACK_SYSLEVEL,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TASK,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TASKCHECKLISTCODE,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_TO_HORIZONTAL_OFFSET,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_HORIZONTAL_OFFSETTYPE,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_HORIZONTAL_OFFSETUOM,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_LATITUDE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_LONGITUDE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_OFFSET,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_OFFSET_DIRECTION,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_OFFSET_PERCENTAGE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_REFERENCE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_RELATIONSHIP_TYPE,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_VERTICAL_OFFSET,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_VERTICAL_OFFSETTYPE,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_VERTICAL_OFFSETUOM,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_XCOORDINATE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TO_YCOORDINATE,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TOGEOREF,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TOLERANCE_NCF_TYPE,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TOLERANCE_NCF_TYPE_ORG,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TOLERANCECRNONCONFORMITY,VARCHAR2,0,277533,FALSE,2/19/2024 22:01,277531,FALSE
R5ACTCHECKLISTS,FALSE,ACK_TOLERANCESEVERITY,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TOPOINT,NUMBER,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TOREFDESC,VARCHAR2,1,0,TRUE,2/19/2024 22:01,0,TRUE
R5ACTCHECKLISTS,FALSE,ACK_TYPE,VARCHAR2,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_UOM,VARCHAR2,0,351792,FALSE,2/19/2024 22:01,377464,FALSE
R5ACTCHECKLISTS,FALSE,ACK_UPDATECOUNT,NUMBER,0,377146,FALSE,2/19/2024 22:01,405345,FALSE
R5ACTCHECKLISTS,FALSE,ACK_UPDATED,DATE,0,304458,FALSE,2/19/2024 22:01,327112,FALSE
R5ACTCHECKLISTS,FALSE,ACK_UPDATEDBY,VARCHAR2,0,304458,FALSE,2/19/2024 22:01,327112,FALSE
R5ACTCHECKLISTS,FALSE,ACK_VALUE,NUMBER,0,291002,FALSE,2/19/2024 22:01,312018,FALSE
R5ACTCHECKLISTS,FALSE,ACK_YES,VARCHAR2,0,849,FALSE,2/19/2024 22:01,960,FALSE
R5ACTIVITIES,FALSE,ACT_ACT,NUMBER,0,4543455,FALSE,3/5/2024 4:37,4661344,FALSE
R5ACTIVITIES,FALSE,ACT_ASMLEVEL,VARCHAR2,0,69402,FALSE,3/5/2024 4:37,69402,FALSE
R5ACTIVITIES,FALSE,ACT_ASSIGNMENTSTATUS,VARCHAR2,0,4543455,FALSE,3/5/2024 4:37,4661344,FALSE
R5ACTIVITIES,FALSE,ACT_CLASS,VARCHAR2,1,0,TRUE,3/5/2024 4:37,0,TRUE
R5ACTIVITIES,FALSE,ACT_CLASS_ORG,VARCHAR2,1,0,TRUE,3/5/2024 4:37,0,TRUE
R5ACTIVITIES,FALSE,ACT_COMPLETED,VARCHAR2,0,4543455,FALSE,3/5/2024 4:37,4661344,FALSE
R5ACTIVITIES,FALSE,ACT_COMPLEVEL,VARCHAR2,0,24643,FALSE,3/5/2024 4:37,24643,FALSE
R5ACTIVITIES,FALSE,ACT_COMPLOCATION,VARCHAR2,1,0,TRUE,3/5/2024 4:37,0,TRUE
R5ACTIVITIES,FALSE,ACT_CONDITION_AS_FOUND,VARCHAR2,1,0,TRUE,3/5/2024 4:37,0,TRUE
R5ACTIVITIES,FALSE,ACT_CUEST,VARCHAR2,0,550605,FALSE,3/5/2024 4:37,669101,FALSE
R5ACTIVITIES,FALSE,ACT_DATERECORDED,DATE,0,1,FALSE,3/5/2024 4:37,48,FALSE
R5ACTIVITIES,FALSE,ACT_DEFERMAINTENANCE,VARCHAR2,0,4543455,FALSE,3/5/2024 4:37,4661344,FALSE
R5ACTIVITIES,FALSE,ACT_DEFERREDIRECTMATS,VARCHAR2,0,4238206,FALSE,3/5/2024 4:37,4356095,FALSE
R5ACTIVITIES,FALSE,ACT_DEFERREDORIGACT,NUMBER,1,0,TRUE,3/5/2024 4:37,0,TRUE
R5ACTIVITIES,FALSE,ACT_DEFERREDORIGWO,VARCHAR2,1,0,TRUE,3/5/2024 4:37,0,TRUE
R5ACTIVITIES,FALSE,ACT_DISPATCHERRORS,VARCHAR2,1,0,TRUE,3/5/2024 4:37,0,TRUE
R5ACTIVITIES,FALSE,ACT_DURATION,NUMBER,0,4543455,FALSE,3/5/2024 4:37,4661344,FALSE
R5ACTIVITIES,FALSE,ACT_EST,NUMBER,0,4543444,FALSE,3/5/2024 4:37,4661333,FALSE
