ppm_code,ppm_desc,ppo_object,ppo_meter,ppo_meterdue
MINOR-D:L454,MINOR INSPECTION,9434,8000.000000,868282.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18045,16000.000000,444195.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2571,16000.000000,657490.000000
MINOR2:LF60,MINOR 2 INSPECTION,24136,16000.000000,16000.000000
MINOR2:L302,MINOR 2 INSPECTION,9676,16000.000000,1015890.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2564,16000.000000,701066.000000
MINOR-D:L483,MINOR INSPECTION,9538,8000.000000,819496.000000
MINOR-D:SR1992,MINOR INSPECTION,15011,8000.000000,596961.000000
MINOR2:L302,MINOR 2 INSPECTION,9688,16000.000000,1020071.000000
MINOR2:L455,MINOR 2 INSPECTION,9474,16000.000000,864416.000000
MINOR2:L455,MINOR 2 INSPECTION,9482,16000.000000,845372.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18003,16000.000000,352143.000000
MINOR2:LF60,MINOR 2 INSPECTION,24134,16000.000000,16000.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2509,16000.000000,781675.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2541,16000.000000,657908.000000
MINOR2:L302,MINOR 2 INSPECTION,9681,16000.000000,968125.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18018,16000.000000,362370.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2573,16000.000000,698081.000000
MINOR-D:SR1992,MINOR INSPECTION,15015,8000.000000,501599.000000
MINOR-D:SR1992,MINOR INSPECTION,15012,8000.000000,587834.000000
MINOR2:L302,MINOR 2 INSPECTION,9665,16000.000000,955914.000000
MINOR2:L381,MINOR 2 INSPECTION,9767,16000.000000,997868.000000
MINOR2:L455,MINOR 2 INSPECTION,9472,16000.000000,796198.000000
MINOR-D:L483,MINOR INSPECTION,9520,8000.000000,850606.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2531,16000.000000,769273.000000
MINOR2:L455,MINOR 2 INSPECTION,9481,16000.000000,797250.000000
MINOR-D:L454,MINOR INSPECTION,9466,8000.000000,904152.000000
MINOR2:L455,MINOR 2 INSPECTION,9475,16000.000000,843336.000000
MINOR2:LF60,MINOR 2 INSPECTION,24123,16000.000000,16000.000000
MINOR2:LF60,MINOR 2 INSPECTION,24135,16000.000000,16000.000000
MINOR2:L381,MINOR 2 INSPECTION,9752,16000.000000,998275.000000
MINOR-D:L483,MINOR INSPECTION,9533,8000.000000,834426.000000
MINOR2:L302,MINOR 2 INSPECTION,9690,16000.000000,955799.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2503,16000.000000,564241.000000
MINOR2:L455,MINOR 2 INSPECTION,9489,16000.000000,884226.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18053,16000.000000,309238.000000
MINOR2:LF60,MINOR 2 INSPECTION,24116,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9420,8000.000000,904121.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2534,16000.000000,720959.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18046,16000.000000,477739.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2511,16000.000000,738644.000000
MINOR2:L381,MINOR 2 INSPECTION,9778,16000.000000,954974.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18034,16000.000000,347514.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18038,16000.000000,385716.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18060,16000.000000,346409.000000
MINOR2:LF60,MINOR 2 INSPECTION,24128,16000.000000,16000.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2506,16000.000000,641545.000000
MINOR-D:L483,MINOR INSPECTION,9534,8000.000000,880293.000000
MINOR-D:L454,MINOR INSPECTION,9432,8000.000000,836800.000000
MINOR-D:SR1992,MINOR INSPECTION,15002,8000.000000,600340.000000
MINOR-D:L454,MINOR INSPECTION,9402,8000.000000,889006.000000
MINOR-D:L454,MINOR INSPECTION,9430,8000.000000,892371.000000
MINOR-D:L483,MINOR INSPECTION,9521,8000.000000,877953.000000
MINOR2:L302,MINOR 2 INSPECTION,9652,16000.000000,957173.000000
MINOR2:L381,MINOR 2 INSPECTION,9749,16000.000000,987527.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2553,16000.000000,686830.000000
MINOR-D:L454,MINOR INSPECTION,9438,8000.000000,861892.000000
MINOR-D:SR1992,MINOR INSPECTION,15006,8000.000000,596921.000000
MINOR2:LF60,MINOR 2 INSPECTION,24132,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9442,8000.000000,888878.000000
MINOR2:L381,MINOR 2 INSPECTION,9771,16000.000000,966762.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18027,16000.000000,312739.000000
MINOR2:L381,MINOR 2 INSPECTION,9756,16000.000000,1015914.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18058,16000.000000,272504.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2528,16000.000000,746976.000000
MINOR2:L302,MINOR 2 INSPECTION,9696,16000.000000,1023490.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18052,16000.000000,337837.000000
MINOR-D:L454,MINOR INSPECTION,9416,8000.000000,887034.000000
MINOR2:LF60,MINOR 2 INSPECTION,24140,16000.000000,16000.000000
MINOR2:L302,MINOR 2 INSPECTION,9686,16000.000000,1038542.000000
MINOR2:L455,MINOR 2 INSPECTION,9486,16000.000000,885407.000000
MINOR2:LF60,MINOR 2 INSPECTION,24139,16000.000000,16000.000000
MINOR2:L302,MINOR 2 INSPECTION,9672,16000.000000,1010138.000000
MINOR2:LF60,MINOR 2 INSPECTION,24148,16000.000000,16000.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2562,16000.000000,692280.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18023,16000.000000,267892.000000
MINOR2:LF60,MINOR 2 INSPECTION,24146,16000.000000,16000.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2513,16000.000000,710132.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18051,16000.000000,319755.000000
MINOR2:L302,MINOR 2 INSPECTION,9677,16000.000000,974841.000000
MINOR2:L302,MINOR 2 INSPECTION,9695,16000.000000,1062066.000000
MINOR2:L381,MINOR 2 INSPECTION,9748,16000.000000,999901.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18006,16000.000000,345540.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18016,16000.000000,366189.000000
MINOR2:L302,MINOR 2 INSPECTION,9654,16000.000000,985952.000000
MINOR2:L302,MINOR 2 INSPECTION,9664,16000.000000,959188.000000
MINOR2:L381,MINOR 2 INSPECTION,9761,16000.000000,986744.000000
MINOR-D:L454,MINOR INSPECTION,9449,8000.000000,848830.000000
MINOR2:L302,MINOR 2 INSPECTION,9656,16000.000000,996029.000000
MINOR-D:L454,MINOR INSPECTION,9468,8000.000000,856842.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18013,16000.000000,359775.000000
MINOR2:LF60,MINOR 2 INSPECTION,24133,16000.000000,16000.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2520,16000.000000,760383.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2524,16000.000000,740357.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18001,16000.000000,366032.000000
MINOR2:L302,MINOR 2 INSPECTION,9698,16000.000000,994797.000000
MINOR-D:L454,MINOR INSPECTION,9457,8000.000000,841026.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2536,16000.000000,705246.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2569,16000.000000,665440.000000
MINOR-D:SR1992,MINOR INSPECTION,15010,8000.000000,555765.000000
MINOR-D:SR1992,MINOR INSPECTION,15018,8000.000000,536946.000000
MINOR2:L455,MINOR 2 INSPECTION,9480,16000.000000,877117.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18059,16000.000000,338465.000000
MINOR2:L302,MINOR 2 INSPECTION,9691,16000.000000,990099.000000
MINOR2:LF60,MINOR 2 INSPECTION,24107,16000.000000,16000.000000
MINOR-D:L483,MINOR INSPECTION,9530,8000.000000,836352.000000
MINOR-D:SR1992,MINOR INSPECTION,15008,8000.000000,505470.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2546,16000.000000,672014.000000
MINOR2:LF60,MINOR 2 INSPECTION,24104,16000.000000,16000.000000
MINOR-D:L483,MINOR INSPECTION,9540,8000.000000,837397.000000
MINOR-D:L454,MINOR INSPECTION,9408,8000.000000,859966.000000
MINOR-D:L454,MINOR INSPECTION,9439,8000.000000,891522.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18031,16000.000000,369503.000000
MINOR2:LF60,MINOR 2 INSPECTION,24141,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9445,8000.000000,866098.000000
MINOR-D:L454,MINOR INSPECTION,9453,8000.000000,899386.000000
MINOR2:L302,MINOR 2 INSPECTION,9693,16000.000000,983277.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2529,16000.000000,753757.000000
MINOR2:LF60,MINOR 2 INSPECTION,24109,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9410,8000.000000,870567.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2565,16000.000000,688103.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18041,16000.000000,390354.000000
MINOR-D:L454,MINOR INSPECTION,9412,8000.000000,888741.000000
MINOR2:L381,MINOR 2 INSPECTION,9765,16000.000000,1016282.000000
MINOR-D:L483,MINOR INSPECTION,9537,8000.000000,798784.000000
MINOR-D:L483,MINOR INSPECTION,9519,8000.000000,807562.000000
MINOR-D:SR1992,MINOR INSPECTION,15019,8000.000000,516738.000000
MINOR2:L302,MINOR 2 INSPECTION,9661,16000.000000,944261.000000
MINOR-D:L454,MINOR INSPECTION,9444,8000.000000,846687.000000
MINOR2:L381,MINOR 2 INSPECTION,9781,16000.000000,1013233.000000
MINOR-D:L454,MINOR INSPECTION,9446,8000.000000,890717.000000
MINOR-D:L454,MINOR INSPECTION,9447,8000.000000,879662.000000
MINOR2:L302,MINOR 2 INSPECTION,9675,16000.000000,962363.000000
MINOR2:L302,MINOR 2 INSPECTION,9682,16000.000000,1029099.000000
MINOR2:L302,MINOR 2 INSPECTION,9666,16000.000000,895137.000000
MINOR2:L302,MINOR 2 INSPECTION,9684,16000.000000,969346.000000
MINOR2:LF60,MINOR 2 INSPECTION,24145,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9461,8000.000000,910066.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18019,16000.000000,343175.000000
MINOR2:LF60,MINOR 2 INSPECTION,24131,16000.000000,16000.000000
MINOR2:LF60,MINOR 2 INSPECTION,24143,16000.000000,16000.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2516,16000.000000,749286.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18028,16000.000000,297710.000000
MINOR-D:L454,MINOR INSPECTION,9448,8000.000000,838347.000000
MINOR-D:SR1992,MINOR INSPECTION,15007,8000.000000,486176.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18035,16000.000000,345248.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18049,16000.000000,401369.000000
MINOR2:L302,MINOR 2 INSPECTION,9701,16000.000000,1022602.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2544,16000.000000,693045.000000
MINOR2:L381,MINOR 2 INSPECTION,9772,16000.000000,1002671.000000
MINOR2:L381,MINOR 2 INSPECTION,9780,16000.000000,981151.000000
MINOR-D:L483,MINOR INSPECTION,9523,8000.000000,854534.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2551,16000.000000,656623.000000
MINOR-D:L483,MINOR INSPECTION,9518,8000.000000,830506.000000
MINOR2:LF60,MINOR 2 INSPECTION,24105,16000.000000,16000.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2538,16000.000000,739803.000000
MINOR2:L302,MINOR 2 INSPECTION,9706,16000.000000,987994.000000
MINOR2:LF60,MINOR 2 INSPECTION,24129,16000.000000,16000.000000
MINOR-D:L483,MINOR INSPECTION,9522,8000.000000,845952.000000
MINOR-D:L454,MINOR INSPECTION,9411,8000.000000,870084.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2502,16000.000000,700181.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18036,16000.000000,358847.000000
MINOR-D:L454,MINOR INSPECTION,9436,8000.000000,880190.000000
MINOR2:L455,MINOR 2 INSPECTION,9488,16000.000000,801564.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18010,16000.000000,358997.000000
MINOR-D:L454,MINOR INSPECTION,9470,8000.000000,925751.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2519,16000.000000,765464.000000
MINOR2:L302,MINOR 2 INSPECTION,9687,16000.000000,912105.000000
MINOR2:LF60,MINOR 2 INSPECTION,24106,16000.000000,16000.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18033,16000.000000,335043.000000
MINOR2:LF60,MINOR 2 INSPECTION,24138,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9406,8000.000000,870885.000000
MINOR-D:SR1992,MINOR INSPECTION,15004,8000.000000,549975.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2567,16000.000000,696938.000000
MINOR-D:SR1992,MINOR INSPECTION,15009,8000.000000,563893.000000
MINOR2:L381,MINOR 2 INSPECTION,9762,16000.000000,1018032.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18048,16000.000000,307811.000000
MINOR-D:L454,MINOR INSPECTION,9427,8000.000000,886065.000000
MINOR2:L302,MINOR 2 INSPECTION,9669,16000.000000,952263.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18062,16000.000000,342409.000000
MINOR-D:SR1992,MINOR INSPECTION,15013,8000.000000,563086.000000
MINOR2:L302,MINOR 2 INSPECTION,9657,16000.000000,985665.000000
MINOR2:L302,MINOR 2 INSPECTION,9667,16000.000000,1000033.000000
MINOR2:LF60,MINOR 2 INSPECTION,24137,16000.000000,16000.000000
MINOR-D:L483,MINOR INSPECTION,9527,8000.000000,894148.000000
MINOR2:L381,MINOR 2 INSPECTION,9755,16000.000000,1027216.000000
MINOR2:L455,MINOR 2 INSPECTION,9479,16000.000000,825071.000000
MINOR-D:L454,MINOR INSPECTION,9451,8000.000000,864631.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18050,16000.000000,341849.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2523,16000.000000,754172.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18030,16000.000000,283906.000000
MINOR2:LF60,MINOR 2 INSPECTION,24102,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9413,8000.000000,871386.000000
MINOR2:L302,MINOR 2 INSPECTION,9658,16000.000000,966788.000000
MINOR2:L455,MINOR 2 INSPECTION,9477,16000.000000,850417.000000
MINOR2:LF60,MINOR 2 INSPECTION,24130,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9425,8000.000000,872308.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2549,16000.000000,666088.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18007,16000.000000,383431.000000
MINOR2:L381,MINOR 2 INSPECTION,9776,16000.000000,1004165.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18022,16000.000000,387951.000000
MINOR-D:L454,MINOR INSPECTION,9422,8000.000000,828065.000000
MINOR2:L302,MINOR 2 INSPECTION,9670,16000.000000,965849.000000
MINOR-D:L483,MINOR INSPECTION,9536,8000.000000,831682.000000
MINOR-D:L483,MINOR INSPECTION,9541,8000.000000,790263.000000
MINOR-D:L483,MINOR INSPECTION,9528,8000.000000,830492.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2521,16000.000000,759229.000000
MINOR2:LF60,MINOR 2 INSPECTION,24149,16000.000000,16000.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2512,16000.000000,694197.000000
MINOR2:L302,MINOR 2 INSPECTION,9692,16000.000000,986412.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18011,16000.000000,338037.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18012,16000.000000,400178.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18017,16000.000000,369872.000000
MINOR2:LF60,MINOR 2 INSPECTION,24120,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9433,8000.000000,828251.000000
MINOR2:LF60,MINOR 2 INSPECTION,24101,16000.000000,16000.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2574,16000.000000,539989.000000
MINOR2:L381,MINOR 2 INSPECTION,9750,16000.000000,1003794.000000
MINOR2:LF60,MINOR 2 INSPECTION,24103,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9437,8000.000000,913753.000000
MINOR-D:L483,MINOR INSPECTION,9535,8000.000000,835775.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2566,16000.000000,654968.000000
MINOR2:L302,MINOR 2 INSPECTION,9660,16000.000000,956408.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18029,16000.000000,301258.000000
MINOR2:LF60,MINOR 2 INSPECTION,24122,16000.000000,16000.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2517,16000.000000,771241.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2554,16000.000000,687570.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2508,16000.000000,735591.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2560,16000.000000,694966.000000
MINOR2:L302,MINOR 2 INSPECTION,9679,16000.000000,1090026.000000
MINOR-D:L454,MINOR INSPECTION,9458,8000.000000,863099.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2570,16000.000000,621729.000000
MINOR-D:L454,MINOR INSPECTION,9454,8000.000000,883323.000000
MINOR2:L381,MINOR 2 INSPECTION,9779,16000.000000,981409.000000
MINOR2:L455,MINOR 2 INSPECTION,9476,16000.000000,830559.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18056,16000.000000,328210.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18025,16000.000000,334790.000000
MINOR2:LF60,MINOR 2 INSPECTION,24121,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9404,8000.000000,819879.000000
MINOR-D:L454,MINOR INSPECTION,9460,8000.000000,846703.000000
MINOR2:L302,MINOR 2 INSPECTION,9704,16000.000000,1021901.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18057,16000.000000,296277.000000
MINOR2:L455,MINOR 2 INSPECTION,9483,16000.000000,871210.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18015,16000.000000,379220.000000
MINOR2:L302,MINOR 2 INSPECTION,9651,16000.000000,972917.000000
MINOR-D:L454,MINOR INSPECTION,9455,8000.000000,821240.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2527,16000.000000,758424.000000
MINOR2:L302,MINOR 2 INSPECTION,9689,16000.000000,1048166.000000
MINOR2:L381,MINOR 2 INSPECTION,9777,16000.000000,987652.000000
MINOR-D:L483,MINOR INSPECTION,9539,8000.000000,840628.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2556,16000.000000,715542.000000
MINOR2:L302,MINOR 2 INSPECTION,9653,16000.000000,979314.000000
MINOR2:L302,MINOR 2 INSPECTION,9671,16000.000000,921569.000000
MINOR2:L302,MINOR 2 INSPECTION,9680,16000.000000,1013483.000000
MINOR2:L381,MINOR 2 INSPECTION,9760,16000.000000,943866.000000
MINOR2:L381,MINOR 2 INSPECTION,9773,16000.000000,1001102.000000
MINOR-D:L454,MINOR INSPECTION,9441,8000.000000,926606.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2543,16000.000000,717080.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2552,16000.000000,698043.000000
MINOR2:L302,MINOR 2 INSPECTION,9697,16000.000000,1002298.000000
MINOR-D:SR1992,MINOR INSPECTION,15005,8000.000000,614978.000000
MINOR2:L381,MINOR 2 INSPECTION,9774,16000.000000,1013379.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18061,16000.000000,265670.000000
MINOR2:L381,MINOR 2 INSPECTION,9759,16000.000000,985511.000000
MINOR-D:L454,MINOR INSPECTION,9450,8000.000000,867904.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2530,16000.000000,717621.000000
MINOR-D:SR1992,MINOR INSPECTION,15017,8000.000000,492054.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2525,16000.000000,772856.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18014,16000.000000,351715.000000
MINOR2:LF60,MINOR 2 INSPECTION,24124,16000.000000,16000.000000
MINOR2:LF60,MINOR 2 INSPECTION,24127,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9465,8000.000000,860116.000000
MINOR2:L302,MINOR 2 INSPECTION,9663,16000.000000,979045.000000
MINOR2:L302,MINOR 2 INSPECTION,9685,16000.000000,960540.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18005,16000.000000,373324.000000
MINOR2:L302,MINOR 2 INSPECTION,9703,16000.000000,1048056.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2507,16000.000000,755519.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2533,16000.000000,730451.000000
MINOR-D:L483,MINOR INSPECTION,9531,8000.000000,866124.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2572,16000.000000,717689.000000
MINOR2:L381,MINOR 2 INSPECTION,9775,16000.000000,851772.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18026,16000.000000,355775.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18063,16000.000000,392412.000000
MINOR2:L302,MINOR 2 INSPECTION,9705,16000.000000,956078.000000
MINOR2:L455,MINOR 2 INSPECTION,9478,16000.000000,847775.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2505,16000.000000,686693.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18032,16000.000000,343931.000000
MINOR2:L302,MINOR 2 INSPECTION,9678,16000.000000,1031745.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18039,16000.000000,413216.000000
MINOR-D:L454,MINOR INSPECTION,9429,8000.000000,859568.000000
MINOR2:L302,MINOR 2 INSPECTION,9674,16000.000000,1019499.000000
MINOR2:LF60,MINOR 2 INSPECTION,24110,16000.000000,16000.000000
MINOR2:L302,MINOR 2 INSPECTION,9668,16000.000000,1008194.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2555,16000.000000,697681.000000
MINOR2:LF60,MINOR 2 INSPECTION,24150,16000.000000,16000.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2550,16000.000000,671632.000000
MINOR2:LF60,MINOR 2 INSPECTION,24111,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9469,8000.000000,901151.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2558,16000.000000,693226.000000
MINOR2:L381,MINOR 2 INSPECTION,9751,16000.000000,963481.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18042,16000.000000,455364.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2504,16000.000000,733510.000000
MINOR2:L381,MINOR 2 INSPECTION,9757,16000.000000,1002581.000000
MINOR2:L381,MINOR 2 INSPECTION,9766,16000.000000,991237.000000
MINOR-D:L454,MINOR INSPECTION,9417,8000.000000,913042.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2548,16000.000000,678070.000000
MINOR2:L455,MINOR 2 INSPECTION,9485,16000.000000,773930.000000
MINOR2:L455,MINOR 2 INSPECTION,9487,16000.000000,870182.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18047,16000.000000,281688.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2510,16000.000000,776101.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2568,16000.000000,652820.000000
MINOR2:LF60,MINOR 2 INSPECTION,24119,16000.000000,16000.000000
MINOR2:L302,MINOR 2 INSPECTION,9659,16000.000000,960970.000000
MINOR2:LF60,MINOR 2 INSPECTION,24118,16000.000000,16000.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18002,16000.000000,333360.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2540,16000.000000,726073.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2539,16000.000000,747532.000000
MINOR2:L455,MINOR 2 INSPECTION,9484,16000.000000,842870.000000
MINOR2:L455,MINOR 2 INSPECTION,9491,16000.000000,859987.000000
MINOR-D:L454,MINOR INSPECTION,9409,8000.000000,831682.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18054,16000.000000,422682.000000
MINOR-D:L454,MINOR INSPECTION,9421,8000.000000,851600.000000
MINOR2:LF60,MINOR 2 INSPECTION,24142,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9415,8000.000000,900535.000000
MINOR-D:SR1992,MINOR INSPECTION,15014,8000.000000,518069.000000
MINOR-D:SR1992,MINOR INSPECTION,15001,8000.000000,527961.000000
MINOR2:L302,MINOR 2 INSPECTION,9650,16000.000000,979564.000000
MINOR2-T:SR1293,MINOR 2 INSPECTION,2545,16000.000000,710377.000000
MINOR2:L302,MINOR 2 INSPECTION,9655,16000.000000,984977.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18009,16000.000000,388066.000000
MINOR-D:L454,MINOR INSPECTION,9443,8000.000000,912755.000000
MINOR2:LF60,MINOR 2 INSPECTION,24112,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9424,8000.000000,884494.000000
MINOR-D:L483,MINOR INSPECTION,9529,8000.000000,772344.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2515,16000.000000,750581.000000
MINOR-D:L454,MINOR INSPECTION,9440,8000.000000,898737.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2532,16000.000000,717186.000000
MINOR2:LF60,MINOR 2 INSPECTION,24144,16000.000000,16000.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18024,16000.000000,303450.000000
MINOR2:LF60,MINOR 2 INSPECTION,24125,16000.000000,16000.000000
MINOR-D:L454,MINOR INSPECTION,9419,8000.000000,870713.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2514,16000.000000,746114.000000
MINOR2:L455,MINOR 2 INSPECTION,9490,16000.000000,879506.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18004,16000.000000,338683.000000
MINOR2:L302,MINOR 2 INSPECTION,9673,16000.000000,1005150.000000
MINOR2:L455,MINOR 2 INSPECTION,9471,16000.000000,829616.000000
MINOR-D:L454,MINOR INSPECTION,9426,8000.000000,901008.000000
MINOR-D:L454,MINOR INSPECTION,9414,8000.000000,851308.000000
MINOR-D:L454,MINOR INSPECTION,9467,8000.000000,881821.000000
MINOR2:L381,MINOR 2 INSPECTION,9764,16000.000000,965499.000000
MINOR-D:L454,MINOR INSPECTION,9403,8000.000000,837643.000000
MINOR2-T:SR1030,MINOR 2 INSPECTION,2535,16000.000000,745292.000000
MINOR-D:SR1992,MINOR INSPECTION,15021,8000.000000,480901.000000
MINOR2:L302,MINOR 2 INSPECTION,9662,16000.000000,924344.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18043,16000.000000,439105.000000
MINOR-D:L483,MINOR INSPECTION,9525,8000.000000,881797.000000
MINOR2:L302,MINOR 2 INSPECTION,9694,16000.000000,1037161.000000
MINOR2:SR2255,MINOR 2 INSPECTION,18020,16000.000000,387646.000000
MINOR2:LF60,MINOR 2 INSPECTION,24126,16000.000000,16000.000000
