msds,partNumber,Original_FileName,desc,legacy_part_number,Document,,tkd_trans,tkd_promptdata1,tkd_promptdata2,tkd_promptdata3,tkd_promptdata4,tkd_promptdata5,tkd_promptdata6,tkd_promptdata7,tkd_promptdata8
0078,24121,msds0078_202306162025.pdf," LUBRICANT, THUNDERBOLT",M40-57-0000-072,33869,LDOC,,PART,PART,*,*,24121#BCRTC,+,+
0080,5921,msds0080_202306162025.pdf,"SEALANT, SILICONE BLACK",M43-17-0000-046,33870,LDOC,,PART,PART,*,*,5921#BCRTC,+,+
0081,5922,msds0081_202306162025.pdf,"SEALANT, SILICONE CLEAR",M43-17-0000-047,33871,LDOC,,PART,PART,*,*,5922#BCRTC,+,+
0083,16997,msds0083_202306162025.pdf," OIL, ESCALATOR #2- 20 lt",E04-97-0597-017,33873,LDOC,,PART,PART,*,*,16997#BCRTC,+,+
0084,19174,msds0084_202306162025.pdf," SEALANT, WHITE TEFLON 12",M43-17-0000-080,33874,LDOC,,PART,PART,*,*,19174#BCRTC,+,+
0085,22374,msds0085_202306162025.pdf," DEGREASER, ORGANIC SOURC",M40-85-0000-077,33875,LDOC,,PART,PART,*,*,22374#BCRTC,+,+
0086,19175,msds0086_202306162025.pdf,"COMPOUND, HEAT SINK",M43-17-0000-081,33877,LDOC,,PART,PART,*,*,19175#BCRTC,+,+
0087,5920,msds0087_202306162025.pdf,"SEALANT, SILICONE WHITE",M43-17-0000-045,33878,LDOC,,PART,PART,*,*,5920#BCRTC,+,+
0088,5883,msds0088_202306162025.pdf," LUBRICANT, DRY SPRAY",M40-57-0000-019,33879,LDOC,,PART,PART,*,*,5883#BCRTC,+,+
0089,5025,msds0089_202306162025.pdf," PUTTY, INSULATING",M28-44-0000-007,33880,LDOC,,PART,PART,*,*,5025#BCRTC,+,+
0090,5918,msds0090_202306162025.pdf," CAULKING, WHITE BUTYL",M43-17-0000-043,33881,LDOC,,PART,PART,*,*,5918#BCRTC,+,+
0091,6457,msds0091_202306162027.pdf," SEALANT, FORM-A-GASKET",M43-17-0000-042,33882,LDOC,,PART,PART,*,*,6457#BCRTC,+,+
0092,21397,msds0092_202306162027.pdf," SEALANT, BAULTAFLEX 2010",A11-29-0111-017,33883,LDOC,,PART,PART,*,*,21397#BCRTC,+,+
